Site,Year,CalendarDate,A.Temp,W.Temp,Time,Mass,PL,Sex,Recapture,Aggression,Shell,Bin.Shell,Start,Move,Code,for.veg.100,for.veg.200,for.veg.300,for.veg.400,for.veg.500,for.veg.600,for.veg.700,for.veg.800,for.veg.900,for.veg.1000,wet.100,wet.200,wet.300,wet.400,wet.500,wet.600,wet.700,wet.800,wet.900,wet.1000,agri.100,agri.200,agri.300,agri.400,agri.500,agri.600,agri.700,agri.800,agri.900,agri.1000,urban.100,urban.200,urban.300,urban.400,urban.500,urban.600,urban.700,urban.800,urban.900,urban.1000,water.100,water.200,water.300,water.400,water.500,water.600,water.700,water.800,water.900,water.1000,Dummy
S,2022,172,16,17.6,11.93333333,175,95,M,N,0,0,0,69,84,BWX,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393,1
S,2022,172,16,17.6,12.03333333,225,105,M,N,3,0,0,36,75,BWY,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393,1
S,2022,172,16,17.6,12.15,175,92,F,N,0,250,1,260,73,BXY,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393,1
S,2022,172,16,17.6,12.3,200,96,M,N,0,0,0,19,150,DHI,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393,1
S,2022,173,23,19.9,10.7,225,107,F,N,0,0,0,NA,NA,DHJ,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393,1
S,2022,173,23,19.9,10.78333333,350,132,M,N,2,222,1,210,140,DHK,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393,1
S,2022,173,18,19.9,10.86666667,450,135,F,N,1,0,0,6,165,DHL,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393,1
S,2022,173,18,19.9,11,425,129,M,N,0,0,0,58,92,DHN,0.375,0.136986301,0.199386503,0.277972028,0.354696133,0.387897595,0.406549972,0.401298701,0.404467354,0.410263523,0.5,0.452054795,0.288343558,0.192307692,0.138121547,0.111714507,0.097120271,0.096536797,0.084879725,0.073509015,0,0,0.018404908,0.061188811,0.060773481,0.044220326,0.036137775,0.028571429,0.027491409,0.042718447,0.09375,0.404109589,0.490797546,0.466783217,0.445303867,0.455391777,0.459627329,0.473160173,0.482817869,0.473231623,0.03125,0.006849315,0.003067485,0.001748252,0.001104972,0.000775795,0.000564653,0.0004329,0.000343643,0.000277393,1
T,2022,179,21,NA,10.58333333,225,110,M,N,2,0,0,203,38,DHO,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047,1
T,2022,179,21,NA,10.68333333,500,141,F,N,1,600,1,NA,NA,DHP,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047,1
T,2022,179,21,NA,10.76666667,575,148,F,N,2,600,1,NA,NA,DHQ,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047,1
T,2022,179,21,NA,10.88333333,250,115,M,N,2,0,0,62,135,DHU,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047,1
T,2022,179,21,NA,11.16666667,375,130,M,N,1,0,0,432,25,DHV,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047,1
T,2022,179,21,NA,11.23333333,575,154,F,N,1,221,1,265,8,DHW,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047,1
T,2022,180,21,NA,10.65,575,148,F,Y,3,43,1,52,95,DHQ,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047,1
T,2022,180,21,NA,10.76666667,575,149,F,N,1,0,0,306,28,DHX,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047,1
T,2022,181,20,NA,11.31666667,300,126,F,N,3,0,0,86,131,DIJ,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047,1
T,2022,181,20,NA,11.48333333,650,154,M,N,0,600,1,NA,NA,DHY,0.305555556,0.391608392,0.419254658,0.453913043,0.447163515,0.395061728,0.333711691,0.29173913,0.259156876,0.232337737,0.194444444,0.076923077,0.043478261,0.024347826,0.015572859,0.013888889,0.010783201,0.009130435,0.008984105,0.007466973,0,0,0,0,0,0,0,0,0.00276434,0.003733487,0.222222222,0.307692308,0.335403727,0.344347826,0.411568409,0.460648148,0.502270148,0.523913043,0.53731859,0.567202757,0.277777778,0.223776224,0.201863354,0.177391304,0.125695217,0.130401235,0.15323496,0.175217391,0.191776088,0.189259047,1
U,2022,186,20,22.8,11.11666667,325,125,M,N,0,600,1,NA,NA,DIK,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,186,20,22.8,11.25,375,131,M,N,1,0,0,34,136,DIL,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,186,20,22.8,11.33333333,275,113,M,N,3,0,0,74,119,DIN,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,186,20,22.8,11.46666667,425,141,F,N,0,479,1,497,135,DIO,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,186,20,22.8,11.58333333,375,128,M,N,1,140,1,344,18,DIP,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,186,20,22.8,11.68333333,300,122,M,N,3,0,0,19,107,DIQ,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,186,20,22.8,11.76666667,275,127,M,N,2,0,0,90,120,DIU,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,186,20,22.8,11.9,175,101,M,N,1,0,0,177,17,DIV,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,186,20,22.8,12,200,102,M,N,0,600,1,NA,NA,DIW,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,187,21,23,10.85,190,100,M,N,0,436,1,447,60,DIX,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,187,21,23,10.95,325,128,M,N,0,76,1,83,107,DIY,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,187,21,23,11.05,250,113,M,N,3,600,1,NA,NA,DJK,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,188,24,NA,11.76666667,375,127,F,N,2,0,0,315,132,DJL,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,188,24,NA,11.85,200,103,M,N,0,535,1,540,20,DJN,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
U,2022,188,24,NA,11.9,350,128,M,N,0,189,1,192,152,DJO,0.027777778,0.25,0.507739938,0.609375,0.667403315,0.693076923,0.671565856,0.665367965,0.650820793,0.660852713,0.972222222,0.708333333,0.433436533,0.329861111,0.26519337,0.247692308,0.280384398,0.293506494,0.304719562,0.296788483,0,0,0,0,0,0,0,0,0,0,0,0.034722222,0.055727554,0.059027778,0.066298343,0.058461538,0.04522329,0.038961039,0.042749658,0.040974529,0,0.006944444,0.003095975,0.001736111,0.001104972,0.000769231,0.002826456,0.002164502,0.001709986,0.001384275,1
V,2022,200,28,29,11.76666667,575,155,F,N,1,0,0,139,53,DP,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,11.91666667,400,130,M,N,1,0,0,32,58,L,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,12.01666667,350,131,M,N,1,0,0,2,122,DJP,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,12.15,650,164,F,N,1,0,0,2,101,HO,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,12.23333333,500,143,F,N,2,0,0,70,107,DJQ,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,12.4,200,122,M,N,1,0,0,0,56,DJU,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,12.58333333,200,100,F,N,1,0,0,64,25,DJV,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,12.71666667,225,101,M,N,0,162,1,194,107,DJW,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,12.8,330,122,M,N,2,0,0,15,138,DJX,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,12.9,300,119,M,N,2,0,0,24,139,DJY,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,13.05,250,120,F,N,2,0,0,11,106,DKL,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
V,2022,200,28,29,13.15,250,103,M,N,2,0,0,17,118,DKN,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0,1
