Site,Code,Aggression,Shell,Bin.Shell,Start,log.Start,Movement,for.veg.100,for.veg.200,for.veg.300,for.veg.400,for.veg.500,for.veg.600,for.veg.700,for.veg.800,for.veg.900,for.veg.1000,wet.100,wet.200,wet.300,wet.400,wet.500,wet.600,wet.700,wet.800,wet.900,wet.1000,agri.100,agri.200,agri.300,agri.400,agri.500,agri.600,agri.700,agri.800,agri.900,agri.1000,urban.100,urban.200,urban.300,urban.400,urban.500,urban.600,urban.700,urban.800,urban.900,urban.1000,water.100,water.200,water.300,water.400,water.500,water.600,water.700,water.800,water.900,water.1000
B,ACV,1,0,0,0,0,63,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368
B,ACW,2,95,1,101,4.624972813,22,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368
B,ACX,2,262,1,308,5.733341277,4,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368
B,ACY,2,32,1,41,3.737669618,133,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368
B,ADE,0,236,1,NA,NA,NA,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368
B,ADF,0,600,1,NA,NA,NA,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368
B,ADG,2,0,0,288,5.666426688,9,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368
C,ADH,2,0,0,525,6.265301213,14,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADI,0,480,1,518,6.251903883,95,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADJ,0,57,1,260,5.564520407,60,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADK,0,600,1,NA,NA,NA,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADL,1,0,0,215,5.375278408,13,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,A D N,1,0,0,268,5.59471138,7,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADO,3,16,1,326,5.789960171,5,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADP,1,600,1,NA,NA,NA,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADQ,1,75,1,138,4.934473933,60,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADR,0,116,1,282,5.645446898,4,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADS,1,436,1,NA,NA,NA,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADT,0,NA,NA,NA,NA,NA,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADU,0,43,1,NA,NA,NA,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADV,1,600,1,NA,NA,NA,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADW,2,0,0,104,4.65396035,70,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADX,1,0,0,361,5.891644212,66,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,ADY,3,0,0,107,4.682131227,25,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,AEF,3,0,0,66,4.204692619,61,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,AEG,2,72,1,73,4.304065093,121,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,AEH,2,0,0,46,3.850147602,121,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,AEI,1,0,0,17,2.890371758,140,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,AEJ,2,NA,NA,NA,NA,NA,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,AEK,0,0,0,40,3.713572067,47,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
C,AEL,0,384,1,394,5.978885765,164,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626
D,AEN,3,0,0,7,2.079441542,31,0.432432432,0.288732394,0.26625387,0.207612457,0.169435216,0.145817345,0.124645892,0.115301257,0.115976736,0.127358491,0,0,0,0,0,0.002302379,0.002832861,0.002167317,0.001710571,0.001942286,0.027027027,0.190140845,0.294117647,0.410034602,0.50166113,0.561013047,0.606798867,0.6272215,0.642148478,0.646226415,0,0.063380282,0.111455108,0.12283737,0.11627907,0.102839601,0.091784703,0.083224967,0.075607253,0.068534961,0.540540541,0.457746479,0.328173375,0.259515571,0.212624585,0.188027629,0.173937677,0.172084959,0.164556962,0.155937847
D,AEO,1,115,1,119,4.787491743,103,0.432432432,0.288732394,0.26625387,0.207612457,0.169435216,0.145817345,0.124645892,0.115301257,0.115976736,0.127358491,0,0,0,0,0,0.002302379,0.002832861,0.002167317,0.001710571,0.001942286,0.027027027,0.190140845,0.294117647,0.410034602,0.50166113,0.561013047,0.606798867,0.6272215,0.642148478,0.646226415,0,0.063380282,0.111455108,0.12283737,0.11627907,0.102839601,0.091784703,0.083224967,0.075607253,0.068534961,0.540540541,0.457746479,0.328173375,0.259515571,0.212624585,0.188027629,0.173937677,0.172084959,0.164556962,0.155937847
D,AEP,2,0,0,443,6.095824562,149,0.432432432,0.288732394,0.26625387,0.207612457,0.169435216,0.145817345,0.124645892,0.115301257,0.115976736,0.127358491,0,0,0,0,0,0.002302379,0.002832861,0.002167317,0.001710571,0.001942286,0.027027027,0.190140845,0.294117647,0.410034602,0.50166113,0.561013047,0.606798867,0.6272215,0.642148478,0.646226415,0,0.063380282,0.111455108,0.12283737,0.11627907,0.102839601,0.091784703,0.083224967,0.075607253,0.068534961,0.540540541,0.457746479,0.328173375,0.259515571,0.212624585,0.188027629,0.173937677,0.172084959,0.164556962,0.155937847
D,AEQ,0,600,1,NA,NA,NA,0.432432432,0.288732394,0.26625387,0.207612457,0.169435216,0.145817345,0.124645892,0.115301257,0.115976736,0.127358491,0,0,0,0,0,0.002302379,0.002832861,0.002167317,0.001710571,0.001942286,0.027027027,0.190140845,0.294117647,0.410034602,0.50166113,0.561013047,0.606798867,0.6272215,0.642148478,0.646226415,0,0.063380282,0.111455108,0.12283737,0.11627907,0.102839601,0.091784703,0.083224967,0.075607253,0.068534961,0.540540541,0.457746479,0.328173375,0.259515571,0.212624585,0.188027629,0.173937677,0.172084959,0.164556962,0.155937847
